0	0
12	0.0
19	0.0
26	0.0
39	0.0
56	0.0
69	0.0
81	0
98	100.0
108	0.0
125	100.0
142	0
155	0.0
172	100.0
184	0.0
197	0
210	0
217	0.0
234	0
246	0.0
260	0.0
277	100.0
286	0
293	0.0
310	100.0
327	0.0
344	0.0
354	0.0
364	0.0
373	0
386	0.0
399	0
412	0.0
422	0.0
429	0.0
439	0.0
456	0
472	0
486	0.0
501	0.0
517	0
527	0.0
544	100.0
557	0
570	0
583	0.0
589	0
602	0.0
612	0.0
624	0
635	0
642	0.0
658	0
675	0.0
684	0.0
697	0.0
706	0.0
723	0
730	0.0
737	0.0
744	0.0
758	0
771	0.0
787	0.0
794	0.0
811	0.0
821	0.0
828	0.0
838	0.0
852	0.0
861	0.0
878	0
888	0.0
901	0.0
914	0.0
927	0
944	0.0
956	0
969	0.0
979	0.0
992	0
1006	0
1019	0.0
1035	0
1050	0.0
1063	0.0
1077	0.0
1087	0.0
1104	0.0
1113	0
1125	0
1137	0
1150	0.0
1163	0.0
1173	0
1186	0
1202	0.0
1212	0.0
1222	0.0
1239	100.0
1255	0.0
1271	100.0
1285	0.0
1300	0
1314	0.0
1321	0.0
1336	0.0
1351	0.0
1368	100.0
1385	100.0
1402	100.0
1419	0.0
1431	0
1448	0.0
1465	100.0
1478	0.0
1495	0
1512	0
1526	0.0
1539	0.0
1556	0.0
1563	0.0
1576	0
1582	0
1595	0.0
1602	0.0
1619	0
1636	100.0
1648	0
1665	0.0
1682	100.0
1699	100.0
1716	0
1729	0.0
1743	0.0
1757	0.0
1770	0.0
1784	0
1801	0
1818	0.0
1825	0.0
1838	0.0
1854	0
1867	0.0
1881	0.0
1894	0.0
1907	0
1919	0
1932	0
1949	0.0
1962	0.0
1972	0.0
1986	0.0
1999	0.0
2006	0.0
2023	0
2036	0
2053	100.0
2065	0
2078	0
2091	0
2104	0
2117	0
2130	0.0
2140	0.0
2153	0.0
2166	0.0
2176	0.0
2193	0.0
2203	0.0
2212	0.0
2229	100.0
2241	0
2253	0
2270	100.0
2283	0
2293	0.0
2306	0
2320	0.0
2333	0
2345	0.0
2358	0.0
2372	0.0
2382	0.0
2396	0.0
2409	0.0
2421	0.0
2431	0.0
2448	0.0
2461	0.0
2478	0.0
2485	0.0
2492	0.0
2502	0.0
2509	0.0
2526	0
2540	0.0
2554	0.0
2567	0
2584	0
2599	0.0
2615	0
2632	0.0
2639	0.0
2653	0.0
2668	0.0
2678	0
2690	0.0
2703	0.0
2717	0.0
2727	0.0
2740	0.0
2754	0
2771	0
2788	100.0
2802	0.0
2819	0.0
2832	0.0
2849	0
2866	0.0
2876	0.0
2889	0
2902	0.0
2912	0
2925	0
2938	0.0
2952	0.0
2964	0
2977	0
2994	100.0
3007	0
3017	0.0
3030	0.0
3047	0.0
3063	0.0
3077	0.0
3084	0.0
3098	0.0
3108	0.0
3118	0.0
3132	0.0
3142	0.0
3154	0
3164	0.0
3178	0.0
3195	100.0
3212	0.0
3226	0.0
3236	0.0
3246	0.0
3262	0.0
3275	0.0
3292	0
3309	100.0
3326	0
3343	100.0
3356	0.0
3368	0.0
3385	100.0
3402	0.0
3419	0.0
3426	0.0
3436	0
3445	0
3462	0
3479	0.0
3493	0.0
3510	0
3519	0
3526	0.0
3533	0.0
3546	0.0
3556	0.0
3573	0.0
3586	0.0
3603	0.0
3613	0.0
3625	0
3638	0.0
3655	100.0
3664	0
3673	0
3680	0.0
3697	0.0
3709	0
3716	0.0
3728	0
3745	100.0
3757	0
3771	0.0
3788	0.0
3800	0.0
3806	0
3818	0
3828	0
3841	0.0
3854	0.0
3871	0.0
3884	0.0
3894	0
3911	100.0
3928	100.0
3945	0.0
3957	0.0
3969	0.0
3986	0
3998	0.0
4010	0
4026	0.0
4042	0
4051	0.0
4065	0.0
4082	0
4092	0.0
4109	0.0
4121	0
4139	100.0
4151	0.0
4161	0.0
4178	0
4190	0
4207	0.0
4219	0
4231	0
4245	0
4262	0.0
4276	0.0
4291	0.0
4307	100.0
4319	0
4331	0.0
4344	0
4361	100.0
4371	0.0
4384	0.0
4397	0.0
4410	0
4423	0.0
4436	0.0
4449	0.0
4462	0
4474	0.0
4486	0
4503	0
4516	0
4523	0.0
4535	0
4549	0.0
4563	0.0
4580	0
4592	0
4604	0
4617	0
4633	0
4650	0
4660	0.0
4677	100.0
4694	100.0
4710	0
4727	0
4744	100.0
4760	0
4773	0.0
4787	0.0
4799	0
4815	0.0
4828	0.0
4846	0.0
4860	0.0
4874	0.0
4887	0.0
4899	0.0
4916	100.0
4933	100.0
4946	0.0
4963	0
4980	100.0
4994	0.0
5007	0
5014	0.0
5027	0
5037	0.0
5049	0
5056	0.0
5066	0
5080	0.0
5093	0.0
5102	0
5112	0.0
5127	0.0
5133	0
5146	0
5160	0.0
5173	0.0
5188	0.0
5198	0.0
5215	0.0
5222	0.0
5236	0.0
5246	0.0
5258	0.0
5275	0.0
5292	100.0
5302	0.0
5318	0
5335	0
5349	0
5359	0.0
5371	0.0
5385	0
5398	0.0
5410	0
5427	100.0
5439	0
5446	0.0
5458	0
5464	0
5477	0.0
5483	0
5489	0
5502	0.0
5519	100.0
5531	0
5544	0
5554	0.0
5564	0.0
