1	34.0
2	26.0
3	9.0
4	7.0
5	37.0
6	39.0
7	30.0
8	6.0
9	7.0
10	20.0
11	57.0
12	20.0
13	71.0
14	6.0
15	43.0
16	43.0
17	32.0
18	43.0
19	54.0
20	6.0
21	9.0
22	28.0
23	57.0
24	51.0
25	6.0
26	8.0
27	49.0
28	43.0
29	7.0
30	7.0
31	18.0
32	176.0
33	9.0
34	52.0
35	20.0
36	62.0
37	26.0
38	20.0
39	52.0
40	50.0
41	21.0
42	38.0
43	42.0
44	50.0
45	18.0
46	18.0
47	32.0
48	176.0
49	7.0
50	44.0
51	43.0
52	26.0
53	18.0
54	21.0
55	6.0
56	44.0
57	20.0
58	171.0
59	7.0
60	26.0
61	26.0
62	25.0
63	27.0
64	7.0
65	38.0
66	6.0
67	48.0
68	47.0
69	44.0
70	57.0
71	39.0
72	48.0
73	48.0
74	175.0
75	9.0
76	63.0
77	51.0
78	77.0
79	20.0
80	51.0
81	6.0
82	7.0
83	9.0
84	9.0
85	44.0
86	20.0
87	53.0
88	44.0
89	6.0
90	77.0
91	9.0
92	7.0
93	32.0
94	27.0
95	35.0
96	7.0
97	45.0
98	8.0
99	64.0
100	29.0
101	18.0
102	18.0
103	179.0
104	29.0
105	7.0
106	47.0
107	10.0
108	40.0
109	18.0
110	34.0
111	175.0
112	40.0
113	26.0
114	26.0
115	19.0
116	10.0
117	32.0
118	30.0
119	75.0
120	41.0
121	51.0
122	6.0
123	7.0
124	18.0
125	20.0
126	53.0
127	26.0
128	66.0
129	27.0
130	44.0
131	8.0
132	49.0
133	18.0
134	43.0
135	21.0
136	65.0
137	67.0
138	78.0
139	75.0
140	7.0
141	20.0
142	63.0
143	68.0
144	35.0
145	6.0
146	68.0
147	33.0
148	20.0
149	7.0
150	31.0
151	6.0
152	19.0
153	34.0
154	40.0
155	17.0
156	38.0
157	34.0
158	34.0
159	30.0
160	33.0
161	40.0
162	57.0
163	38.0
164	35.0
165	20.0
166	52.0
167	28.0
168	77.0
169	71.0
170	40.0
171	18.0
172	28.0
173	178.0
174	38.0
175	56.0
176	6.0
177	7.0
178	49.0
179	47.0
180	61.0
181	18.0
182	33.0
183	5.0
184	7.0
185	40.0
186	6.0
187	21.0
188	7.0
189	19.0
190	6.0
191	70.0
192	20.0
193	39.0
194	21.0
195	49.0
196	30.0
197	35.0
198	7.0
199	7.0
200	7.0
201	57.0
202	65.0
203	55.0
204	33.0
205	32.0
206	20.0
207	7.0
208	177.0
209	39.0
210	5.0
211	7.0
212	48.0
213	40.0
214	27.0
215	20.0
216	52.0
217	25.0
218	8.0
219	7.0
220	46.0
221	34.0
222	182.0
223	27.0
224	27.0
225	38.0
226	57.0
227	39.0
228	7.0
229	10.0
230	33.0
231	38.0
232	56.0
233	21.0
234	48.0
235	6.0
236	34.0
237	35.0
238	6.0
239	50.0
240	33.0
241	20.0
242	10.0
243	68.0
244	42.0
245	29.0
246	179.0
247	28.0
248	19.0
249	33.0
250	17.0
251	34.0
252	41.0
253	8.0
254	29.0
255	20.0
256	41.0
257	19.0
258	76.0
259	7.0
260	7.0
261	178.0
262	20.0
263	42.0
264	7.0
265	29.0
266	18.0
267	7.0
268	10.0
269	21.0
270	20.0
271	34.0
272	33.0
273	48.0
274	183.0
275	33.0
276	19.0
277	48.0
278	7.0
279	45.0
280	27.0
281	45.0
282	38.0
283	7.0
284	40.0
285	26.0
286	39.0
287	5.0
288	7.0
289	28.0
290	7.0
291	68.0
292	19.0
293	26.0
294	46.0
295	11.0
296	27.0
297	33.0
298	7.0
299	52.0
300	17.0
301	33.0
302	6.0
303	19.0
304	65.0
305	7.0
306	25.0
307	25.0
308	33.0
309	8.0
310	43.0
311	181.0
312	18.0
313	19.0
314	46.0
315	63.0
316	18.0
317	49.0
318	5.0
319	77.0
320	7.0
321	31.0
322	52.0
323	40.0
324	41.0
325	44.0
326	18.0
327	19.0
328	25.0
329	18.0
330	57.0
331	35.0
332	37.0
333	26.0
334	25.0
335	49.0
336	16.0
337	26.0
338	19.0
339	41.0
340	56.0
341	28.0
342	25.0
343	18.0
344	18.0
345	19.0
346	33.0
347	18.0
348	7.0
349	30.0
350	50.0
351	74.0
352	8.0
353	7.0
354	77.0
355	7.0
356	7.0
357	17.0
358	35.0
359	173.0
360	31.0
361	30.0
362	172.0
363	18.0
364	31.0
365	30.0
366	33.0
367	31.0
368	173.0
369	171.0
370	7.0
371	7.0
372	18.0
373	19.0
374	19.0
375	17.0
376	31.0
377	24.0
378	47.0
379	47.0
380	46.0
381	7.0
382	26.0
383	8.0
384	31.0
385	7.0
386	66.0
387	30.0
388	63.0
389	32.0
390	52.0
391	18.0
392	7.0
393	26.0
394	46.0
395	47.0
396	61.0
397	18.0
398	7.0
399	53.0
400	32.0
401	47.0
402	30.0
403	18.0
404	7.0
405	24.0
406	5.0
407	7.0
408	18.0
409	25.0
410	6.0
411	31.0
412	26.0
413	7.0
414	7.0
415	43.0
416	34.0
417	7.0
418	173.0
419	19.0
420	18.0
421	18.0
422	7.0
423	7.0
424	34.0
425	67.0
426	7.0
427	55.0
428	66.0
429	7.0
430	19.0
431	6.0
432	58.0
433	18.0
434	31.0
435	18.0
436	25.0
437	7.0
438	18.0
439	47.0
440	35.0
441	37.0
442	25.0
443	30.0
444	17.0
445	25.0
446	18.0
447	24.0
448	6.0
449	18.0
450	18.0
451	18.0
452	18.0
453	18.0
454	40.0
455	41.0
456	42.0
457	172.0
458	18.0
459	54.0
460	7.0
461	64.0
462	173.0
463	68.0
464	7.0
465	172.0
466	7.0
467	31.0
468	6.0
469	60.0
470	50.0
471	41.0
472	58.0
473	31.0
474	7.0
475	46.0
476	38.0
477	18.0
478	26.0
479	63.0
480	30.0
481	29.0
482	72.0
483	6.0
484	57.0
485	31.0
486	67.0
487	18.0
488	39.0
489	46.0
490	18.0
491	37.0
492	25.0
493	17.0
494	37.0
495	39.0
496	10.0
497	7.0
498	37.0
499	18.0
500	41.0
501	18.0
502	35.0
503	31.0
504	62.0
505	32.0
506	7.0
507	26.0
508	25.0
509	35.0
510	17.0
511	18.0
512	66.0
513	18.0
514	19.0
515	41.0
516	73.0
517	31.0
518	28.0
519	45.0
520	36.0
521	31.0
522	171.0
523	18.0
524	63.0
525	7.0
526	41.0
527	30.0
528	7.0
529	41.0
530	7.0
531	61.0
532	25.0
533	18.0
534	17.0
535	18.0
536	17.0
537	17.0
538	29.0
539	38.0
540	17.0
541	6.0
542	18.0
543	18.0
544	71.0
545	172.0
546	18.0
547	63.0
548	17.0
549	34.0
550	7.0
551	26.0
552	45.0
553	18.0
554	46.0
555	18.0
556	63.0
557	62.0
558	37.0
559	7.0
560	41.0
561	6.0
562	171.0
563	31.0
564	53.0
565	26.0
566	30.0
567	35.0
568	6.0
569	58.0
570	47.0
571	17.0
572	172.0
573	41.0
574	67.0
575	18.0
576	34.0
577	44.0
578	31.0
579	25.0
580	6.0
581	31.0
582	17.0
583	47.0
584	26.0
585	26.0
586	31.0
587	36.0
588	17.0
589	7.0
590	19.0
591	18.0
592	42.0
593	42.0
594	47.0
595	172.0
596	18.0
597	40.0
598	19.0
599	7.0
600	56.0
601	172.0
602	30.0
603	171.0
604	18.0
605	18.0
606	18.0
607	37.0
608	25.0
609	36.0
610	31.0
611	42.0
612	41.0
613	49.0
614	46.0
615	42.0
616	17.0
617	17.0
618	20.0
619	5.0
620	62.0
621	5.0
622	63.0
623	24.0
624	172.0
625	31.0
626	36.0
627	41.0
628	40.0
629	25.0
630	17.0
631	18.0
632	65.0
633	170.0
634	36.0
635	7.0
636	25.0
637	45.0
638	36.0
639	170.0
640	7.0
641	50.0
642	7.0
643	41.0
644	41.0
645	45.0
646	26.0
647	50.0
648	17.0
649	17.0
650	29.0
651	26.0
652	18.0
653	7.0
654	41.0
655	26.0
656	7.0
657	31.0
658	18.0
659	46.0
660	30.0
661	170.0
662	25.0
663	17.0
664	31.0
665	18.0
666	18.0
667	6.0
668	38.0
669	5.0
670	38.0
671	18.0
672	19.0
673	32.0
674	18.0
675	45.0
676	49.0
677	31.0
678	18.0
679	171.0
680	7.0
681	18.0
682	51.0
683	46.0
684	48.0
685	55.0
686	18.0
687	58.0
688	6.0
689	7.0
690	172.0
691	36.0
692	25.0
693	62.0
694	23.0
695	53.0
696	172.0
697	18.0
698	58.0
699	40.0
700	18.0
701	17.0
702	41.0
703	18.0
704	8.0
705	26.0
706	24.0
707	18.0
708	34.0
709	18.0
710	7.0
711	7.0
712	26.0
713	7.0
714	45.0
715	46.0
716	66.0
717	60.0
718	6.0
719	57.0
720	41.0
721	17.0
722	18.0
723	49.0
724	63.0
725	30.0
726	25.0
727	44.0
728	43.0
729	55.0
730	41.0
731	35.0
732	39.0
733	18.0
734	172.0
735	19.0
736	58.0
737	46.0
738	18.0
739	60.0
740	6.0
741	18.0
742	59.0
743	18.0
744	18.0
745	42.0
746	25.0
747	6.0
748	7.0
749	25.0
750	7.0
751	7.0
752	72.0
753	37.0
754	36.0
755	25.0
756	25.0
757	6.0
758	7.0
759	171.0
760	59.0
761	173.0
762	7.0
763	7.0
764	35.0
765	26.0
766	36.0
767	7.0
768	18.0
769	47.0
770	65.0
771	31.0
772	171.0
773	7.0
774	31.0
775	40.0
776	53.0
777	41.0
778	6.0
779	41.0
780	7.0
781	46.0
782	6.0
783	7.0
784	36.0
785	7.0
786	41.0
787	6.0
788	25.0
789	17.0
790	63.0
791	18.0
792	18.0
793	7.0
794	7.0
795	18.0
796	25.0
797	30.0
798	55.0
799	26.0
800	25.0
801	29.0
802	39.0
803	58.0
804	18.0
805	25.0
806	25.0
807	34.0
808	171.0
809	7.0
810	62.0
811	31.0
812	171.0
813	7.0
814	7.0
815	18.0
816	7.0
817	18.0
818	18.0
819	31.0
820	30.0
821	31.0
822	18.0
823	25.0
824	61.0
825	173.0
826	25.0
827	32.0
828	25.0
829	7.0
830	7.0
831	31.0
832	30.0
833	19.0
834	59.0
835	6.0
836	25.0
837	41.0
838	44.0
839	8.0
840	50.0
841	41.0
842	62.0
843	65.0
844	65.0
845	42.0
846	47.0
847	36.0
848	56.0
849	64.0
850	7.0
851	26.0
852	41.0
853	30.0
854	37.0
855	173.0
856	41.0
857	18.0
858	35.0
859	17.0
860	7.0
861	36.0
862	7.0
863	7.0
864	18.0
865	171.0
866	25.0
867	42.0
868	26.0
869	18.0
870	26.0
871	6.0
872	7.0
873	59.0
874	172.0
875	58.0
876	35.0
877	47.0
878	7.0
879	18.0
880	171.0
881	18.0
882	41.0
883	7.0
884	25.0
885	66.0
886	30.0
887	25.0
888	19.0
889	171.0
890	31.0
891	25.0
892	171.0
893	7.0
894	171.0
895	32.0
896	19.0
897	31.0
898	30.0
899	17.0
900	59.0
901	31.0
902	18.0
903	33.0
904	50.0
905	70.0
906	37.0
907	62.0
908	26.0
909	31.0
910	18.0
911	73.0
912	7.0
913	48.0
914	7.0
915	37.0
916	46.0
917	47.0
918	7.0
919	64.0
920	7.0
921	56.0
922	47.0
923	18.0
924	37.0
925	64.0
926	59.0
927	55.0
928	45.0
929	41.0
930	26.0
931	48.0
932	26.0
933	18.0
934	18.0
935	6.0
936	49.0
937	18.0
938	24.0
939	57.0
940	67.0
941	18.0
942	18.0
943	41.0
944	62.0
945	7.0
946	49.0
947	6.0
948	18.0
949	36.0
950	46.0
951	172.0
952	172.0
953	50.0
954	35.0
955	25.0
956	42.0
957	171.0
958	33.0
959	31.0
960	7.0
961	37.0
962	171.0
963	18.0
964	26.0
965	42.0
966	5.0
967	31.0
968	5.0
969	31.0
970	45.0
971	26.0
972	18.0
973	25.0
974	44.0
975	67.0
976	6.0
977	7.0
978	32.0
979	18.0
980	31.0
981	25.0
982	30.0
983	26.0
984	25.0
985	47.0
986	19.0
987	65.0
988	58.0
989	73.0
990	32.0
991	7.0
992	7.0
993	7.0
994	7.0
995	58.0
996	32.0
997	18.0
998	7.0
999	30.0
1000	171.0
1001	172.0
1002	18.0
1003	173.0
1004	18.0
1005	18.0
1006	46.0
1007	26.0
1008	5.0
1009	7.0
1010	31.0
1011	18.0
1012	17.0
1013	63.0
1014	19.0
1015	25.0
1016	6.0
1017	36.0
1018	18.0
1019	49.0
1020	41.0
1021	17.0
1022	56.0
1023	46.0
1024	7.0
1025	25.0
1026	55.0
1027	6.0
1028	25.0
1029	45.0
1030	32.0
1031	18.0
1032	7.0
1033	32.0
1034	6.0
1035	18.0
1036	55.0
1037	7.0
1038	37.0
1039	17.0
